player_id,team,position,draft_tier,career_min,is_rookie,mpg,gp,total_min,pts_rate,pts,reb_rate,reb,ast_rate,ast,stl_rate,stl,blk_rate,blk,fg3m_rate,fg3m,tov_rate,tov,fg_pct_rate,fg_pct,ft_pct_rate,ft_pct
1628389,MIA,C,lottery,17353.28,0,32.743743566757175,64.15267652134516,2100.5987891360496,0.5293392275877175,1111.929340512971,0.2821254611501271,592.6324020764066,0.12820786596741124,269.313288008861,0.03415278822019651,71.74130558096473,0.02265975372170143,47.59905122992711,0.03234615617571874,67.94629649592034,0.06427823621898084,135.0227851693921,0.4870867269629083,0.4870867269629083,0.7693603625146321,0.7693603625146321
1631094,ORL,F,lottery,6809.879999999999,0,32.417831169701934,66.48071713625492,2155.1606641638223,0.7286897139143995,1570.4434078091028,0.20494264792877706,441.6843332256756,0.14308661417424248,308.37464243671303,0.026400794596906016,56.89795401792062,0.01869543991141838,40.291676696327265,0.05598465439231825,120.65592494313064,0.08412663560196013,181.30641585778824,0.4484005626046919,0.4484005626046919,0.7390813364526431,0.7390813364526431
1631099,SAC,F,lottery,7580.18,0,32.13018230407787,67.29229747347581,2162.1137854830167,0.39028203938797357,843.8341775871634,0.19526361221957977,422.1821477831635,0.052938550652637875,114.4591701495593,0.0265320709251723,57.365356304728174,0.02340050998073808,50.594565216686725,0.06250649150101951,135.1461469565313,0.03460300181033903,74.81562723322781,0.4419509273253788,0.4419509273253788,0.8082272378628504,0.8082272378628504
203076,WAS,F,lottery,27114.09,0,31.785888762904,62.911210195368454,1999.6887292096537,0.7038983540248435,1407.577605052706,0.33927247630911594,678.4393470063884,0.10480064534390407,209.56866930810315,0.032761028444919266,65.51185933862193,0.056124511403264,112.2315528855057,0.024645625797832995,49.28358013224532,0.06891391041153076,137.80636993570187,0.5228141580778166,0.5228141580778166,0.7669137623129608,0.7669137623129608
1630532,ORL,F,lottery,9398.369999999999,0,31.576037342480703,62.831245954751836,1983.9617685418336,0.7109622653165625,1410.5219532639555,0.16149673615413007,320.4033502740818,0.14039400571566227,278.5363398723176,0.03420745470263128,67.86628232914701,0.01273621191145793,25.268157508379645,0.05549809134442522,110.10609145438208,0.0696424905265776,138.1680386707668,0.4574480495947867,0.4574480495947867,0.8396806943078625,0.8396806943078625
1630559,LAL,G,undrafted,8439.65,0,31.55321588326259,64.24373560478404,2027.096458684994,0.5556311339196315,1126.3179039036127,0.12808913372302388,259.64902936597036,0.16281534239261133,330.0424039836472,0.030288721315133722,61.398159716004265,0.009405960583552087,19.066789389449074,0.07374432563719337,149.4868613472677,0.06685555445311263,135.5226576753264,0.4508112271017626,0.4508112271017626,0.8609137318285084,0.8609137318285084
1628970,PHX,F,lottery,13070.21,0,31.497732628961124,64.61813651157219,2035.3247868232115,0.5973967182916875,1215.896348305915,0.21938462232418776,446.5189596642682,0.11243115538044993,228.8339173570016,0.024411690925219012,49.68571962836551,0.02033673073122006,41.39185214020153,0.06722042073444233,136.81538850149542,0.06728308582142054,136.9429323062906,0.44340051369688377,0.44340051369688377,0.8359820642454499,0.8359820642454499
1630567,TOR,F,lottery,9522.619999999999,0,31.428041727226738,65.75352707638385,2066.5045926689245,0.6078677403491942,1256.1614771668912,0.2358924362331061,487.4728028515752,0.1660519525571464,343.14712258098535,0.03864040399138979,79.85057231078964,0.03216895003412391,66.4772829868542,0.03938936341299674,81.39830039526306,0.08032254479865321,165.98690772127227,0.45805606503724583,0.45805606503724583,0.7706553773650717,0.7706553773650717
1629632,CHA,G,lottery,12565.76,0,31.41589672157183,67.56202460171082,2122.521587187642,0.5931999308781691,1259.0796588071312,0.11394949094835996,241.86025438693684,0.1459414917211185,309.7639666444406,0.027602466209459938,58.586830389196166,0.007414280925027341,15.736971316844091,0.08573778318194997,181.98029564130238,0.06760162348618651,143.48590517836197,0.44075782918258855,0.44075782918258855,0.8682130879346153,0.8682130879346153
1629008,BKN,F,lottery,10036.32,0,31.37893742990434,63.85656011545958,2003.7510043519312,0.5324376028545822,1066.8723814746038,0.20247412125888678,405.7077238277691,0.06277533668689834,125.7861439349032,0.020735194199394895,41.54816620246986,0.017549365665640186,35.16455907826582,0.0765525107886723,153.39217037846416,0.04077583325667851,81.70461684135644,0.48035858388453373,0.48035858388453373,0.7957603480824337,0.7957603480824337
1626162,IND,F,late_first,17743.24,0,31.304094685369268,59.716126591980746,1869.359281078863,0.43790876714728616,818.6088181325821,0.17481032809057417,326.7833092445559,0.05754309057081368,107.56871042051216,0.03809062009512964,71.20505419687963,0.016757526251125646,31.32583722546441,0.039057519205296064,73.01253602233614,0.03968298904372039,74.18176386982954,0.45247331111787836,0.45247331111787836,0.7661831352104418,0.7661831352104418
1628378,CLE,G,lottery,18244.13,0,31.268460890605827,63.3494085228693,1980.83850284035,0.7189518920933609,1424.1275895484498,0.1449963156693866,287.2142848479145,0.16328893972089498,323.44901888712576,0.04091783079557903,81.05161469258952,0.011000824208555566,21.790856155285084,0.09842720476553503,194.96839692652296,0.0750960383378895,148.75312415046656,0.4406169914675527,0.4406169914675527,0.8408261079902624,0.8408261079902624
1630224,PHX,G,lottery,10038.23,0,31.029337015775997,67.88136868139952,2106.313865907288,0.6288650581769308,1324.5871918226626,0.14386035857990825,303.0150680312552,0.1119214428556299,235.7416869791634,0.027657723517064973,58.255846543424035,0.011469507422541209,24.158382519225107,0.08552298721768443,180.13825383042047,0.07310874827742495,153.98997021586572,0.42692501510507375,0.42692501510507375,0.8149371004750742,0.8149371004750742
203944,BKN,F,lottery,22737.16,0,31.005569171234733,64.42457458948235,1997.5206037615665,0.5788046307315192,1156.1741754388147,0.22282427872173538,445.0960877649764,0.14537322640673575,290.3860149827497,0.023263831422267487,46.46998258841505,0.010860130294308146,21.693334022415687,0.050969793319556936,101.81321232528363,0.08479774245630997,169.3852377089461,0.47258046909402085,0.47258046909402085,0.7985860987773886,0.7985860987773886
1630530,NOP,F,late_first,6856.389999999999,0,30.80969253514299,56.114098639847086,1728.858125980374,0.5695661480560719,984.6990633500807,0.15393348034712945,266.129148358575,0.09490285808317069,164.07357737585187,0.03169668233797164,54.79906682662087,0.019737408569078366,34.1231791904458,0.08231280778981906,142.30716661968933,0.051712619738852314,89.40378285124791,0.4455975684614762,0.4455975684614762,0.8545072781217509,0.8545072781217509
1629014,PHI,G,late_first,10419.53,0,30.719774407216075,60.66479384180807,1863.608781280615,0.592554264231209,1104.289330206555,0.0970349780517657,180.83523718864228,0.1527752256965581,284.71325217023355,0.02536076821335119,47.262550342423566,0.005473898317057914,10.201204971506309,0.09148038248413877,170.48364411235036,0.06314023139520165,117.66868968018778,0.4244166048014625,0.4244166048014625,0.880779893924081,0.880779893924081
1630169,IND,G,lottery,8546.619999999999,0,30.70998721958232,67.17893555745889,2063.0642523947067,0.6140462441766747,1266.816855678129,0.1215888496344634,250.84560917065664,0.2586369638899855,533.5846745493297,0.0371013365530553,76.54244115867344,0.01726877045586893,35.62658301031303,0.08259939673817505,170.4078626798969,0.07104854644839627,146.57771636229126,0.46280283064908806,0.46280283064908806,0.8480786475389998,0.8480786475389998
1629628,TOR,F,lottery,12814.59,0,30.636315407676303,62.37058716727184,1910.8049806185084,0.6445983767093337,1231.7017887148004,0.18326666444158785,350.1868551963269,0.15559437851471514,297.3105134221591,0.024598367499842014,47.00268313378257,0.01159825005420564,22.16199397003502,0.05539408406646333,105.84729173099849,0.08182937176120766,156.3599711221991,0.46003062344272366,0.46003062344272366,0.7098766282933504,0.7098766282933504
1630163,MIN,G,lottery,7374.2,0,30.534983787764823,61.188821255547836,1868.3996650305928,0.7129157154865566,1332.0114840101278,0.15553968582539435,290.61029689513043,0.2239036126148034,418.34143480863827,0.0379519088802368,70.90933383910601,0.009351921264807838,17.473126558559443,0.10624674931002313,198.51139082143658,0.10294103742623718,192.33499984508327,0.4206082426912502,0.4206082426912502,0.844803082232931,0.844803082232931
1630700,ATL,G,lottery,4971.49,0,30.51349838955722,59.0467640587833,1801.7233400162495,0.42296407708315126,762.0642496691457,0.1754411722087431,316.09645476830264,0.137723549898229,248.13973432153173,0.06015145565101084,108.37628158237855,0.02374707340583045,42.78565641236389,0.03253664650203854,58.6220354085809,0.06343010157607938,114.28349446922371,0.47907971851573833,0.47907971851573833,0.6345591290011856,0.6345591290011856
1629636,LAC,G,lottery,12692.24,0,30.503419766728534,63.90118591100695,1949.2046974352043,0.6347801569139616,1237.31646369535,0.09619336929875463,187.50056729925188,0.2043937251525227,398.40520919357726,0.037491157678375436,73.07794065897333,0.0058443827995351486,11.39189840646342,0.08617937436481207,167.98124133391872,0.08170007904137014,159.25017784826616,0.4469664269578973,0.4469664269578973,0.8560663796837342,0.8560663796837342
203497,MIN,C,late_first,25429.510000000002,0,30.409132992256275,64.90741574427706,1973.77823755139,0.34806238406115697,686.9979589701654,0.35120971789662364,693.2100980009187,0.05401672369845598,106.61703369983886,0.022325539098622275,44.06566321446332,0.048377372605830554,95.48620523930313,0.001497875448684595,2.9564739631761774,0.042707709715203,84.29554801152975,0.6421616931644258,0.6421616931644258,0.6570362975930936,0.6570362975930936
1630552,ATL,F,late_first,4334.9400000000005,0,30.407927991882254,50.4077199835671,1532.7943194952725,0.5024725091633414,770.187007748106,0.26326269979247974,403.52757077690217,0.1310451778838574,200.8653042576241,0.03818341681543491,58.5273243936189,0.026629157825084085,40.81702184723197,0.03509449434051747,53.79264157070417,0.06921876248313023,106.0981259366345,0.49057956868279623,0.49057956868279623,0.7374137002330959,0.7374137002330959
1628401,BOS,G,late_first,14079.55,0,30.367534139767347,66.41947587838405,2016.9957012822813,0.4615083327102002,930.8603231824267,0.13516842838702212,272.6341390057055,0.14632872386559337,295.14440701102376,0.030298795155909608,61.112539583502084,0.029558337885299057,59.619040451697394,0.08240260604803028,166.20570217333437,0.0507384541560368,102.33924392243432,0.44005175847699113,0.44005175847699113,0.8583536060885893,0.8583536060885893
1631114,OKC,G,lottery,6736.2,0,30.291386222975916,64.46634104568122,1952.774834996815,0.6369892305303364,1243.8965395436257,0.1561973823568345,305.0183175588019,0.161289895797868,314.9628496533352,0.041088541167284415,80.23666919820366,0.01864373316608242,36.407012957121246,0.05758499102195463,112.45052134119051,0.06956424753430943,135.84331200048868,0.47080787908771565,0.47080787908771565,0.7843486002731753,0.7843486002731753
1631101,POR,G,lottery,5089.4400000000005,0,30.279612900927997,65.44549379353498,1981.664218178325,0.5805196389489514,1150.3949964549372,0.14706493604478038,291.43332150862506,0.09871087405760749,195.61180706506786,0.02988816259617485,59.228302363935484,0.009838557920708525,19.496718189943024,0.06403280785068827,126.89152410719707,0.06782434713435478,134.4050818374565,0.43620890346373153,0.43620890346373153,0.7995788502703854,0.7995788502703854
1630170,SAS,G,lottery,8402.18,0,30.24465219832784,62.971701471708656,1904.5572093487579,0.5353697599683782,1019.6423360150887,0.12818248440230198,244.13087478063895,0.10708807233545337,203.955360201749,0.03610777474978864,68.769322713251,0.014591375198584632,27.790108828777022,0.07987333342029727,152.12333300034425,0.049215549441284194,93.73382950045804,0.44098839544573715,0.44098839544573715,0.7956237594877319,0.7956237594877319
203468,ATL,G,lottery,25263.850000000002,0,30.198004306939236,52.350784885866446,1580.8892274550444,0.578955906732333,915.2651561246126,0.11950798540078601,188.92888671495732,0.13426972413293745,212.2655604551214,0.0281820400026333,44.552683447870116,0.013308583990563732,21.03939706336287,0.09360170834015959,147.9739323863473,0.05891471155754782,93.13763283994855,0.4364936718395972,0.4364936718395972,0.792587294946434,0.792587294946434
1629023,DAL,F,lottery,11916.35,0,30.195213759535793,61.30664415283216,1851.1672250745623,0.4524632127750765,837.5850700411596,0.2238192405665104,414.326842477803,0.07363025972581537,136.30192357815693,0.032033420995863635,59.29921905455811,0.02848393439492631,52.72852579306162,0.052036086685758653,96.32749819381523,0.05760174956357396,106.63047089904109,0.44872071671432484,0.44872071671432484,0.7253390914027017,0.7253390914027017
1628374,UTA,F,lottery,13957.02,0,30.191979694502454,60.593465248494695,1829.436672402092,0.5934723639560856,1085.7201066784244,0.19763424604587765,361.5593374388667,0.056648104943911926,103.63412060647472,0.024199838165692423,44.27207140651349,0.013728647676479399,25.11569152183918,0.08878361857250167,162.42400772509401,0.04371052843788838,79.96564369434752,0.4406168930071403,0.4406168930071403,0.8726826699569722,0.8726826699569722
203078,LAC,G,lottery,27559.08,0,30.134520689859947,52.214647454382686,1573.463374027838,0.5190595702712532,816.7212227604457,0.11051367025186745,173.88921247070326,0.13126413285206365,206.53930536624642,0.03209799813746763,50.50502444891907,0.0143463873673546,22.573515072148123,0.060350559113077636,94.95939436652962,0.06129284759856623,96.44205078621408,0.4736024853095528,0.4736024853095528,0.820233146880669,0.820233146880669
