player_id,team,position,draft_tier,career_min,is_rookie,mpg,total_min,pts_rate,pts,reb_rate,reb,ast_rate,ast,stl_rate,stl,blk_rate,blk,fg3m_rate,fg3m,tov_rate,tov,fg_pct_rate,fg_pct,ft_pct_rate,ft_pct
201942,SAC,G,lottery,36796.53,0,34.58115881660148,2835.6550229613213,0.6150828888806722,1744.1628833920383,0.117079494905015,331.9970578131802,0.14356139422987593,407.09058865127815,0.0318583085389712,90.33917263158524,0.013109338782228898,37.17356236552902,0.028097661935455133,79.67527620074247,0.05279180872860593,149.69935759248472,0.465658375188027,0.465658375188027,0.8464214697267985,0.8464214697267985
1629029,LAL,F,lottery,13943.14,0,34.2063952550287,2804.924410912354,0.7911335396579762,2219.069777678154,0.23861821910008393,669.3060676422579,0.23967541150641375,672.2714124298036,0.03507075092481516,98.37080537804106,0.015482154634429035,43.42627346762983,0.09134911081643053,256.22735084414376,0.10450420223955387,293.1263879046461,0.48175135936932273,0.48175135936932273,0.7856027881597432,0.7856027881597432
1628369,BOS,F,lottery,17561.03,0,34.17907482034913,2802.684135268629,0.7551158016484895,2116.351077570874,0.22830006870865605,639.8529806504882,0.1424555053006,399.25778468766765,0.029710200992985245,83.26830897868201,0.018069840098746938,50.64405417159895,0.08853903167823761,248.1469394366431,0.0741514663383546,207.8231383134122,0.4629547970588615,0.4629547970588615,0.8308722970373916,0.8308722970373916
1626164,PHX,G,lottery,20353.57,0,34.119701572090854,2797.81552891145,0.7353027625171387,2057.241487421939,0.1259019537911957,352.2504414372992,0.18111840677311128,506.73589104151154,0.027942659915105292,78.17840782957309,0.011262944141415073,31.51164002011333,0.06400521002610704,179.07477054228113,0.07482778107609243,209.35432788867774,0.46741271738307466,0.46741271738307466,0.8667846266833561,0.8667846266833561
1629027,WAS,G,lottery,13881.54,0,34.1138466160224,2797.335422513837,0.7479010241869585,2092.130027492557,0.09322336102838819,260.7770100105062,0.2684222807916171,750.8671542503461,0.03344108455596866,93.54593039569154,0.005820539726330828,16.28200195461422,0.08413954532223343,235.366530564092,0.1121127847468967,313.61706408916314,0.42559151900974185,0.42559151900974185,0.8690615330356534,0.8690615330356534
1628970,CHA,F,lottery,11041.41,0,34.112525567708325,2797.2270965520825,0.5680815391972284,1589.053074493501,0.19272126740271456,539.0851512607327,0.0962626373933493,269.26845770224435,0.026614222551093608,74.44602447358653,0.016935540935886277,47.37255400062811,0.06301989784443682,176.28096587240285,0.055412500406583166,155.00134762499772,0.4581842152809006,0.4581842152809006,0.8238965222295658,0.8238965222295658
201142,HOU,F,undrafted,30078.0,0,33.93599989184198,2782.7519911310424,0.7191938856739527,2001.3382173684631,0.1786462711738571,497.12826681718695,0.1430726452388539,398.13568841480594,0.02424296410287926,67.46215662820565,0.030786678598367288,85.67169116991802,0.06211941993019719,172.8629394986616,0.08707245994456428,242.30106128341419,0.4990952488053309,0.4990952488053309,0.8676000859470996,0.8676000859470996
1628368,SAS,G,lottery,15419.9,0,33.91673911548769,2781.1726074699905,0.7267065895195401,2021.0964604396836,0.12655600069627504,351.9740824474332,0.16752705498870565,465.921656344707,0.04402254446500811,122.43429477721021,0.011338029557179836,31.533017227113668,0.0745196906246943,207.25212228253804,0.07554508726861558,210.10392734040357,0.4581376745699245,0.4581376745699245,0.7778395780169672,0.7778395780169672
203081,POR,G,lottery,30517.37,0,33.84324170184611,2775.145819551381,0.666505244595966,1849.6492432495659,0.12306090793315816,341.5119642009012,0.19105347577730436,530.2012546141473,0.02851602539827611,79.13612867424695,0.009174791051285556,25.46138303123253,0.09485824767136633,263.24546947516177,0.0761198032237407,211.24355370143775,0.42976634560312715,0.42976634560312715,0.8805554501786663,0.8805554501786663
1627734,SAC,F,lottery,17469.65,0,33.78070328128008,2770.017669064967,0.5409944783758202,1498.564263967607,0.3677794532986226,1018.7555839562384,0.20099894171371335,556.7706200103454,0.026800357855135088,74.23746479598827,0.016116024572627733,44.641672821264,0.018372436979239033,50.8919750562747,0.08491920554717644,235.22769980863848,0.5517198024564057,0.5517198024564057,0.7252555396589332,0.7252555396589332
203076,WAS,F,lottery,25408.65,0,33.74380492926343,2766.9920041996015,0.675760325692098,1869.8234179453536,0.3483817058871525,963.9693945991683,0.09891452338653743,273.69569530976355,0.03223337234577196,89.18948354913958,0.056423176002343686,156.12247685003183,0.016463445132362652,45.554221042826306,0.06395442931222028,176.96139454006214,0.5493334869853845,0.5493334869853845,0.7872214122101466,0.7872214122101466
202681,DAL,G,lottery,25073.97,0,33.7023762904666,2763.5948558182613,0.6971674696336955,1926.6884327235148,0.1380179926255514,381.4258144303366,0.15170314758806192,419.2460382858064,0.03403529144373814,94.05975635019,0.015241656345634453,42.121763070945136,0.08447850687575652,233.46436702904833,0.05543250050938638,153.19297325288335,0.47294853664321723,0.47294853664321723,0.8778125915015337,0.8778125915015337
1627832,HOU,G,undrafted,15082.11,0,33.611032064773866,2756.104629311457,0.46303134636619003,1276.162837236173,0.1087076786253984,299.6097363011626,0.1960557081725321,540.3500448972517,0.037215305857467226,102.5692767550072,0.016884475097044976,46.535379978459666,0.08194314223936311,225.84387366623585,0.050981237290759304,140.5096241050876,0.41431995336200705,0.41431995336200705,0.8608925014600275,0.8608925014600275
1628378,CLE,G,lottery,16011.89,0,33.61000386715612,2756.0203171068015,0.7446675737887006,2052.3189628522873,0.1348797180678438,371.7312433606148,0.16082813991944486,443.24562118048544,0.044357165880361794,122.24925037555371,0.013372486434059822,36.85484430250395,0.09539346018065847,262.9063143770134,0.07681221773371232,211.6960326761425,0.45393873420347847,0.45393873420347847,0.8548694013343245,0.8548694013343245
1630162,MIN,G,lottery,10392.24,0,33.495306835732734,2746.6151605300843,0.7437603841385081,2042.8235468765056,0.1568501559995193,430.80701639978844,0.1465639594251513,402.5547929444367,0.03682088486960783,101.13280060699766,0.015657310069967914,43.004605211294226,0.07432260322821557,204.1355887966791,0.0877401955344197,240.98855124271114,0.449406559913364,0.449406559913364,0.8110033769951253,0.8110033769951253
1627749,NOP,G,late_first,13733.23,0,33.399281133677164,2738.741052961527,0.592675981678458,1623.186042127067,0.15277580434283752,418.4133672529471,0.18579153224044723,508.834896639538,0.0381836520114527,104.5751353157625,0.009529797609293511,26.099647938986756,0.06676527909260588,182.85281076335366,0.07298179661433714,199.8782425065737,0.4471368162924627,0.4471368162924627,0.8094366519249269,0.8094366519249269
203944,MIN,F,lottery,20511.91,0,33.346490318648875,2734.412206129208,0.6245121316748604,1707.6735957275093,0.25790705406583714,705.2241966844506,0.12844560078165262,351.22321860095025,0.022235643507090508,60.80141501692595,0.011154913320922444,30.502131143043627,0.050969183563718594,139.37075767307232,0.08836788433580776,241.63422155764678,0.46509987711600187,0.46509987711600187,0.7834718623952214,0.7834718623952214
