season,n_teams,policy,draft_slot,seed,roster_value,starter_value,bench_value,roster_size,legal
2020-21,10,rung0_adp,9,4,64.62963076393953,59.18862097917249,5.441009784767044,13,True
2020-21,10,rung0_adp,9,5,43.56279525540898,56.63876113790113,-13.075965882492142,13,True
2020-21,10,rung0_adp,9,6,54.119230841015316,46.82101283881982,7.2982180021955045,13,True
2020-21,10,rung0_adp,9,7,71.99768793334933,65.57921198698153,6.41847594636778,13,True
2020-21,10,rung0_adp,10,0,71.05582072161349,63.809933169501,7.245887552112475,13,True
2020-21,10,rung0_adp,10,1,57.887357728383776,56.188497802667484,1.6988599257163024,13,True
2020-21,10,rung0_adp,10,2,57.924302698781716,60.0231834765592,-2.098880777777461,13,True
2020-21,10,rung0_adp,10,3,66.82902362610031,55.36766618984395,11.461357436256359,13,True
2020-21,10,rung0_adp,10,4,49.573548346703674,54.91611457212917,-5.342566225425495,13,True
2020-21,10,rung0_adp,10,5,47.69477747608272,43.667624683714116,4.02715279236862,13,True
2020-21,10,rung0_adp,10,6,61.276922839461456,59.404709804799225,1.8722130346622283,13,True
2020-21,10,rung0_adp,10,7,74.87391547367376,71.55964637010075,3.314269103572997,13,True
2020-21,10,rung1_best_available,1,0,72.18650913902802,67.2737680665644,4.912741072463619,13,True
2020-21,10,rung1_best_available,1,1,62.41208922423337,63.128645420471734,-0.7165561962383684,13,True
2020-21,10,rung1_best_available,1,2,84.09252529405494,72.00321010059226,12.089315193462667,13,True
2020-21,10,rung1_best_available,1,3,69.46475247291919,62.209371119454346,7.255381353464841,13,True
2020-21,10,rung1_best_available,1,4,60.006167108744194,51.61487530722031,8.391291801523884,13,True
2020-21,10,rung1_best_available,1,5,65.16583355436099,62.15044177099575,3.0153917833652315,13,True
2020-21,10,rung1_best_available,1,6,67.49670209710436,65.1480481378823,2.3486539592220717,13,True
2020-21,10,rung1_best_available,1,7,70.15940237966619,65.8976712693653,4.261731110300881,13,True
2020-21,10,rung1_best_available,2,0,75.86599273871845,68.85179777696848,7.014194961749954,13,True
2020-21,10,rung1_best_available,2,1,66.14330118815293,59.56946090211562,6.573840286037309,13,True
2020-21,10,rung1_best_available,2,2,73.47632533836173,65.18425944921644,8.292065889145272,13,True
2020-21,10,rung1_best_available,2,3,74.143090644435,59.05296078785702,15.090129856577992,13,True
2020-21,10,rung1_best_available,2,4,62.281573652882486,68.39356173686382,-6.111988083981329,13,True
2020-21,10,rung1_best_available,2,5,51.77285758195781,50.581415451100774,1.1914421308570433,13,True
2020-21,10,rung1_best_available,2,6,72.11990905354978,61.120181508449036,10.999727545100727,13,True
2020-21,10,rung1_best_available,2,7,66.36110240561584,60.95800823573282,5.403094169883025,13,True
2020-21,10,rung1_best_available,3,0,81.05799562029149,69.02997967855059,12.02801594174088,13,True
2020-21,10,rung1_best_available,3,1,67.28538502077836,66.66526820584812,0.620116814930264,13,True
2020-21,10,rung1_best_available,3,2,57.90588735903906,54.78542240884835,3.120464950190728,13,True
2020-21,10,rung1_best_available,3,3,52.49549832290179,49.75828697077131,2.7372113521304753,13,True
2020-21,10,rung1_best_available,3,4,55.83845853203961,56.39577810632306,-0.5573195742834471,13,True
2020-21,10,rung1_best_available,3,5,76.27600341248288,59.40866314780233,16.86734026468052,13,True
2020-21,10,rung1_best_available,3,6,89.32924268353877,74.67406856936458,14.655174114174194,13,True
2020-21,10,rung1_best_available,3,7,58.61706600648149,51.97475693985332,6.642309066628182,13,True
2020-21,10,rung1_best_available,4,0,66.26116478336212,65.77846102193254,0.48270376142957394,13,True
2020-21,10,rung1_best_available,4,1,79.60498628147577,65.12582482052832,14.479161460947436,13,True
2020-21,10,rung1_best_available,4,2,56.71340429106253,58.40330403389638,-1.6898997428338387,13,True
2020-21,10,rung1_best_available,4,3,73.35580636908145,60.60514387066033,12.750662498421129,13,True
2020-21,10,rung1_best_available,4,4,69.78999512884674,60.90440777489589,8.88558735395084,13,True
2020-21,10,rung1_best_available,4,5,53.93195732453452,53.37872435579026,0.5532329687442645,13,True
2020-21,10,rung1_best_available,4,6,76.3710935399374,63.232453806937386,13.13863973300004,13,True
2020-21,10,rung1_best_available,4,7,55.156941877483504,52.48788368923463,2.669058188248888,13,True
2020-21,10,rung1_best_available,5,0,80.4464355679023,63.490806838718285,16.955628729184003,13,True
2020-21,10,rung1_best_available,5,1,51.57331701724397,51.226280744444175,0.3470362727998053,13,True
2020-21,10,rung1_best_available,5,2,49.05689770749688,45.00295850103711,4.053939206459772,13,True
2020-21,10,rung1_best_available,5,3,69.61639510705221,65.06690791312671,4.549487193925504,13,True
2020-21,10,rung1_best_available,5,4,84.2048166945396,74.02145997975406,10.183356714785544,13,True
2020-21,10,rung1_best_available,5,5,61.94569654553756,54.66623112123428,7.279465424303273,13,True
2020-21,10,rung1_best_available,5,6,59.57425412332608,48.11991459778552,11.454339525540558,13,True
2020-21,10,rung1_best_available,5,7,51.47408119768149,54.781901741211755,-3.3078205435302594,13,True
2020-21,10,rung1_best_available,6,0,41.88196031982659,41.04223962870245,0.8397206911241535,13,True
2020-21,10,rung1_best_available,6,1,83.5414048399986,79.07430146537088,4.467103374627722,13,True
2020-21,10,rung1_best_available,6,2,63.346144591372905,57.76697849720479,5.579166094168139,13,True
2020-21,10,rung1_best_available,6,3,77.47360516661692,66.28757171219395,11.18603345442297,13,True
2020-21,10,rung1_best_available,6,4,62.00521010626212,55.131669941601004,6.873540164661121,13,True
2020-21,10,rung1_best_available,6,5,66.54943620148362,60.43595107862681,6.1134851228568134,13,True
2020-21,10,rung1_best_available,6,6,62.79462443871306,52.5197159229332,10.27490851577986,13,True
2020-21,10,rung1_best_available,6,7,49.61957475864366,41.46038834642989,8.159186412213774,13,True
2020-21,10,rung1_best_available,7,0,63.50164900049693,52.343366402669304,11.15828259782763,13,True
2020-21,10,rung1_best_available,7,1,30.06304961433024,27.947708327865467,2.1153412864647714,13,True
2020-21,10,rung1_best_available,7,2,46.42328081789684,44.413706785550815,2.0095740323460234,13,True
2020-21,10,rung1_best_available,7,3,47.624157217425,41.98917543326252,5.634981784162495,13,True
2020-21,10,rung1_best_available,7,4,79.54275800602738,76.25940530758156,3.283352698445829,13,True
2020-21,10,rung1_best_available,7,5,71.76670722574895,66.36703290756802,5.399674318180926,13,True
2020-21,10,rung1_best_available,7,6,76.66735186672436,70.66343793027275,6.003913936451604,13,True
2020-21,10,rung1_best_available,7,7,54.754341165984385,47.85170166215191,6.902639503832489,13,True
2020-21,10,rung1_best_available,8,0,62.53512325381945,58.2929868089674,4.2421364448520364,13,True
2020-21,10,rung1_best_available,8,1,56.724032880941756,51.03507320464304,5.688959676298714,13,True
2020-21,10,rung1_best_available,8,2,55.091826432294,47.364851932877954,7.7269744994160625,13,True
2020-21,10,rung1_best_available,8,3,74.1236092030449,75.50330359021666,-1.3796943871717748,13,True
2020-21,10,rung1_best_available,8,4,68.50426046113786,61.79594490118055,6.708315559957312,13,True
2020-21,10,rung1_best_available,8,5,72.43325056550576,65.96602439146214,6.467226174043595,13,True
2020-21,10,rung1_best_available,8,6,52.54024401339663,46.38905582011988,6.151188193276759,13,True
2020-21,10,rung1_best_available,8,7,69.8335017268572,58.511599436793716,11.321902290063475,13,True
2020-21,10,rung1_best_available,9,0,55.10982310248505,47.36372166832128,7.746101434163765,13,True
2020-21,10,rung1_best_available,9,1,82.04790439480773,68.77773496035796,13.270169434449754,13,True
2020-21,10,rung1_best_available,9,2,78.02322527105348,73.81102451335585,4.212200757697625,13,True
2020-21,10,rung1_best_available,9,3,71.61217298081193,60.90450405010177,10.707668930710174,13,True
2020-21,10,rung1_best_available,9,4,65.26301305845168,54.968764900501384,10.294248157950296,13,True
2020-21,10,rung1_best_available,9,5,43.56279525540898,56.63876113790113,-13.075965882492142,13,True
2020-21,10,rung1_best_available,9,6,46.83212619135207,39.716115507739275,7.116010683612808,13,True
2020-21,10,rung1_best_available,9,7,60.05772460393034,58.484268155821596,1.5734564481087445,13,True
2020-21,10,rung1_best_available,10,0,63.5217150818411,49.52587670876168,13.995838373079431,13,True
2020-21,10,rung1_best_available,10,1,57.887357728383776,56.188497802667484,1.6988599257163024,13,True
2020-21,10,rung1_best_available,10,2,54.5126913090601,47.81370590798592,6.6989854010741885,13,True
2020-21,10,rung1_best_available,10,3,66.82902362610031,55.36766618984395,11.461357436256359,13,True
2020-21,10,rung1_best_available,10,4,43.711179656029124,49.05374588145462,-5.342566225425495,13,True
2020-21,10,rung1_best_available,10,5,53.44808287666028,44.7740600186557,8.67402285800459,13,True
2020-21,10,rung1_best_available,10,6,63.318734871447695,55.76889557576499,7.549839295682708,13,True
2020-21,10,rung1_best_available,10,7,65.79511317718858,60.810745991758665,4.984367185429926,13,True
2020-21,10,rung2_vorp_greedy,1,0,56.96410416349513,42.97792889069658,13.98617527279855,13,True
2020-21,10,rung2_vorp_greedy,1,1,64.75210651733421,58.08739429568873,6.664712221645483,13,True
2020-21,10,rung2_vorp_greedy,1,2,41.8639145296257,45.6060857626405,-3.742171233014788,13,True
2020-21,10,rung2_vorp_greedy,1,3,37.65236590367989,28.77311827875598,8.87924762492391,13,True
2020-21,10,rung2_vorp_greedy,1,4,64.61010180463646,56.865617991064724,7.744483813571741,13,True
2020-21,10,rung2_vorp_greedy,1,5,37.03797488938406,25.63139416125985,11.406580728124206,13,True
2020-21,10,rung2_vorp_greedy,1,6,61.68584778957134,45.09571042669348,16.59013736287785,13,True
2020-21,10,rung2_vorp_greedy,1,7,56.645597521431256,38.04448811373412,18.601109407697145,13,True
2020-21,10,rung2_vorp_greedy,2,0,57.16646100256085,56.45977177739666,0.7066892251641874,13,True
2020-21,10,rung2_vorp_greedy,2,1,43.378397988822265,27.879053513675323,15.499344475146945,13,True
2020-21,10,rung2_vorp_greedy,2,2,54.96255183927156,42.20082486249146,12.76172697678009,13,True
2020-21,10,rung2_vorp_greedy,2,3,47.5498188668214,31.488099949397743,16.061718917423665,13,True
2020-21,10,rung2_vorp_greedy,2,4,59.97816797154117,41.37705856384402,18.601109407697145,13,True
2020-21,10,rung2_vorp_greedy,2,5,42.46544483855359,40.159010071687646,2.3064347668659426,13,True
2020-21,10,rung2_vorp_greedy,2,6,53.92784639264248,45.624933275004956,8.302913117637527,13,True
2020-21,10,rung2_vorp_greedy,2,7,46.98608237486619,41.629871229331926,5.356211145534281,13,True
2020-21,10,rung2_vorp_greedy,3,0,59.167363042799785,53.67702584222454,5.4903372005752535,13,True
2020-21,10,rung2_vorp_greedy,3,1,48.560664444756064,37.524892359725115,11.035772085030956,13,True
2020-21,10,rung2_vorp_greedy,3,2,53.30900849520282,34.69573805220432,18.613270442998513,13,True
2020-21,10,rung2_vorp_greedy,3,3,47.070327219067494,40.831260956106775,6.239066262960722,13,True
2020-21,10,rung2_vorp_greedy,3,4,58.08492310079154,40.914714049724275,17.170209051067268,13,True
2020-21,10,rung2_vorp_greedy,3,5,60.73148425721877,44.29800362154171,16.43348063567705,13,True
2020-21,10,rung2_vorp_greedy,3,6,64.41373235863931,51.63558107807545,12.77815128056386,13,True
2020-21,10,rung2_vorp_greedy,3,7,63.49081428450271,49.10961194623636,14.381202338266347,13,True
2020-21,10,rung2_vorp_greedy,4,0,55.00568033914001,39.82961553645664,15.176064802683369,13,True
2020-21,10,rung2_vorp_greedy,4,1,39.31967030443939,27.046965982355058,12.272704322084323,13,True
2020-21,10,rung2_vorp_greedy,4,2,54.5304733451781,48.84491150175992,5.685561843418195,13,True
2020-21,10,rung2_vorp_greedy,4,3,53.05972978975247,42.3535434680584,10.706186321694068,13,True
2020-21,10,rung2_vorp_greedy,4,4,65.07722075473232,56.169254588091064,8.907966166641252,13,True
2020-21,10,rung2_vorp_greedy,4,5,42.28754386196973,26.006659312166565,16.28088454980317,13,True
2020-21,10,rung2_vorp_greedy,4,6,55.421409993310654,52.14051342779782,3.280896565512827,13,True
2020-21,10,rung2_vorp_greedy,4,7,59.00538497772972,45.02886170816817,13.97652326956155,13,True
2020-21,10,rung2_vorp_greedy,5,0,83.03944565648546,66.05967579219201,16.979769864293438,13,True
2020-21,10,rung2_vorp_greedy,5,1,58.08373391368694,37.63847119184292,20.445262721844045,13,True
2020-21,10,rung2_vorp_greedy,5,2,54.834889329801555,44.50808019360362,10.326809136197946,13,True
2020-21,10,rung2_vorp_greedy,5,3,69.09399202209629,55.52341320667773,13.570578815418543,13,True
2020-21,10,rung2_vorp_greedy,5,4,73.64330446843819,53.28875778205527,20.354546686382925,13,True
2020-21,10,rung2_vorp_greedy,5,5,65.82661134185193,53.9900422973486,11.83656904450333,13,True
2020-21,10,rung2_vorp_greedy,5,6,65.72580649504805,50.18451278919145,15.54129370585661,13,True
2020-21,10,rung2_vorp_greedy,5,7,66.8960039537442,63.75507540408902,3.140928549655178,13,True
2020-21,10,rung2_vorp_greedy,6,0,47.73987714186072,43.80120686992904,3.9386702719316924,13,True
2020-21,10,rung2_vorp_greedy,6,1,76.87267010724644,65.24020981074024,11.632460296506189,13,True
2020-21,10,rung2_vorp_greedy,6,2,67.3971441938372,53.28960587751843,14.107538316318777,13,True
2020-21,10,rung2_vorp_greedy,6,3,57.45397577412195,44.185067201143646,13.26890857297831,13,True
2020-21,10,rung2_vorp_greedy,6,4,58.13290423076984,42.065343352529496,16.067560878240343,13,True
2020-21,10,rung2_vorp_greedy,6,5,61.65549447083171,57.74820412713183,3.9072903436998905,13,True
2020-21,10,rung2_vorp_greedy,6,6,64.22142268414564,56.80198924398472,7.419433440160922,13,True
2020-21,10,rung2_vorp_greedy,6,7,64.84658783986723,54.79641320358818,10.050174636279053,13,True
2020-21,10,rung2_vorp_greedy,7,0,61.533645385309384,55.981995744269824,5.551649641039568,13,True
2020-21,10,rung2_vorp_greedy,7,1,41.195460041247216,31.147718071741835,10.04774196950539,13,True
2020-21,10,rung2_vorp_greedy,7,2,73.13925842778572,51.989606169034666,21.14965225875106,13,True
2020-21,10,rung2_vorp_greedy,7,3,47.9845051119351,36.689542712678595,11.294962399256502,13,True
2020-21,10,rung2_vorp_greedy,7,4,71.44493066611646,59.64335526663445,11.801575399482015,13,True
2020-21,10,rung2_vorp_greedy,7,5,46.08560366304641,37.221169727786,8.86443393526042,13,True
2020-21,10,rung2_vorp_greedy,7,6,66.54411372634152,51.64757563100154,14.89653809534001,13,True
2020-21,10,rung2_vorp_greedy,7,7,68.66096879014842,50.731246364796625,17.9297224253518,13,True
2020-21,10,rung2_vorp_greedy,8,0,55.23500457969025,53.31852432605353,1.916480253636717,13,True
2020-21,10,rung2_vorp_greedy,8,1,44.21915007780389,32.05506125194537,12.16408882585851,13,True
2020-21,10,rung2_vorp_greedy,8,2,60.1601473926101,58.8184006216509,1.3417467709592104,13,True
2020-21,10,rung2_vorp_greedy,8,3,78.81744192271891,69.41511220270657,9.40232972001234,13,True
2020-21,10,rung2_vorp_greedy,8,4,63.278442600924635,54.80368056480755,8.474762036117095,13,True
2020-21,10,rung2_vorp_greedy,8,5,67.41936298428296,58.11817597868295,9.301187005600003,13,True
2020-21,10,rung2_vorp_greedy,8,6,59.8202473877702,57.51381262090426,2.3064347668659426,13,True
2020-21,10,rung2_vorp_greedy,8,7,71.58368161283133,63.10891957671424,8.474762036117095,13,True
2020-21,10,rung2_vorp_greedy,9,0,49.886239832398566,41.673344885780075,8.21289494661849,13,True
2020-21,10,rung2_vorp_greedy,9,1,68.08274349372387,49.095772229303726,18.98697126442015,13,True
2020-21,10,rung2_vorp_greedy,9,2,72.10885184035071,62.904226457125745,9.204625383224963,13,True
2020-21,10,rung2_vorp_greedy,9,3,59.960998265290485,47.56127761042403,12.399720654866464,13,True
2020-21,10,rung2_vorp_greedy,9,4,55.889593325507,43.149630431150996,12.739962894356001,13,True
2020-21,10,rung2_vorp_greedy,9,5,34.77762167375936,30.810940543676928,3.9666811300824207,13,True
2020-21,10,rung2_vorp_greedy,9,6,54.216803431721694,48.16178630343689,6.0550171282848115,13,True
2020-21,10,rung2_vorp_greedy,9,7,61.40839520071742,58.11309555571037,3.295299645007044,13,True
2020-21,10,rung2_vorp_greedy,10,0,58.750131865867225,50.13636148218838,8.613770383678851,13,True
2020-21,10,rung2_vorp_greedy,10,1,66.08221211135408,57.128260979695526,8.953951131658549,13,True
2020-21,10,rung2_vorp_greedy,10,2,52.81034154240898,45.016481778340705,7.793859764068284,13,True
2020-21,10,rung2_vorp_greedy,10,3,73.67153299842676,62.5718717270082,11.09966127141855,13,True
2020-21,10,rung2_vorp_greedy,10,4,49.2299136790982,47.37957940536891,1.8503342737293011,13,True
2020-21,10,rung2_vorp_greedy,10,5,51.03524552617093,38.77549288716213,12.259752639008813,13,True
2020-21,10,rung2_vorp_greedy,10,6,58.50117347614053,49.86647790986777,8.634695566272761,13,True
2020-21,10,rung2_vorp_greedy,10,7,67.52000382493043,56.28037453765424,11.239629287276198,13,True
2020-21,10,rung3_vorp_sequencing,1,0,53.98413615170594,52.15930478966115,1.8248313620447865,13,True
2020-21,10,rung3_vorp_sequencing,1,1,64.75210651733421,58.08739429568873,6.664712221645483,13,True
2020-21,10,rung3_vorp_sequencing,1,2,68.26137932405852,63.30791006222516,4.953469261833364,13,True
2020-21,10,rung3_vorp_sequencing,1,3,38.06611850365347,28.77311827875598,9.293000224897494,13,True
2020-21,10,rung3_vorp_sequencing,1,4,56.14514479755684,55.70438297966824,0.4407618178886097,13,True
2020-21,10,rung3_vorp_sequencing,1,5,51.873216733067856,36.41808476369194,15.455131969375927,13,True
2020-21,10,rung3_vorp_sequencing,1,6,75.24278798336121,58.652650620483364,16.59013736287785,13,True
2020-21,10,rung3_vorp_sequencing,1,7,55.52745538455065,38.04448811373412,17.482967270816545,13,True
2020-21,10,rung3_vorp_sequencing,2,0,50.49883098560757,53.136346206857986,-2.637515221250406,13,True
2020-21,10,rung3_vorp_sequencing,2,1,71.13322269779302,55.645123191441876,15.488099506351144,13,True
2020-21,10,rung3_vorp_sequencing,2,2,66.48072732695599,69.57717028363449,-3.0964429566784997,13,True
2020-21,10,rung3_vorp_sequencing,2,3,59.014747884782466,46.963252405726074,12.051495479056396,13,True
2020-21,10,rung3_vorp_sequencing,2,4,56.676898212517926,49.04782314131289,7.629075071205042,13,True
2020-21,10,rung3_vorp_sequencing,2,5,41.769198493564204,39.46276372669826,2.3064347668659426,13,True
2020-21,10,rung3_vorp_sequencing,2,6,71.20607327598393,59.66526187106967,11.540811404914258,13,True
2020-21,10,rung3_vorp_sequencing,2,7,65.02899495761908,61.5733793911998,3.45561556641929,13,True
2020-21,10,rung3_vorp_sequencing,3,0,63.72346308023274,55.82962533196551,7.893837748267237,13,True
2020-21,10,rung3_vorp_sequencing,3,1,68.9220587518393,61.428823750254665,7.493235001584622,13,True
2020-21,10,rung3_vorp_sequencing,3,2,72.65755731379193,63.87906439097556,8.778492922816373,13,True
2020-21,10,rung3_vorp_sequencing,3,3,62.36744370523239,50.664340957389165,11.703102747843225,13,True
2020-21,10,rung3_vorp_sequencing,3,4,65.17302104695784,49.22726029190904,15.945760755048806,13,True
2020-21,10,rung3_vorp_sequencing,3,5,39.217568530298706,44.403728013036485,-5.186159482737779,13,True
2020-21,10,rung3_vorp_sequencing,3,6,63.611295584574016,50.460383503142815,13.150912081431208,13,True
2020-21,10,rung3_vorp_sequencing,3,7,46.52603106016691,41.61859014788657,4.907440912280338,13,True
2020-21,10,rung3_vorp_sequencing,4,0,54.21587469908523,48.31702430792596,5.898850391159267,13,True
2020-21,10,rung3_vorp_sequencing,4,1,37.11504616437871,32.570090093129366,4.54495607124935,13,True
2020-21,10,rung3_vorp_sequencing,4,2,46.56795183626102,46.046080561090626,0.5218712751703997,13,True
2020-21,10,rung3_vorp_sequencing,4,3,72.1889128075355,61.48272648584144,10.706186321694068,13,True
2020-21,10,rung3_vorp_sequencing,4,4,74.80678823103935,67.112460291572,7.694327939467328,13,True
2020-21,10,rung3_vorp_sequencing,4,5,17.5996198107084,13.048821778642377,4.550798032066027,13,True
2020-21,10,rung3_vorp_sequencing,4,6,78.96216648522193,64.50013287472268,14.462033610499255,13,True
2020-21,10,rung3_vorp_sequencing,4,7,52.66455259358352,52.889641197572544,-0.2250886039890183,13,True
2020-21,10,rung3_vorp_sequencing,5,0,66.28898949247564,54.20721984121239,12.081769651263237,13,True
2020-21,10,rung3_vorp_sequencing,5,1,78.20560782361335,63.4243026912335,14.78130513237984,13,True
2020-21,10,rung3_vorp_sequencing,5,2,53.638636702938896,58.60854798089367,-4.969911277954772,13,True
2020-21,10,rung3_vorp_sequencing,5,3,70.43530809670025,56.79626758161453,13.639040515085732,13,True
2020-21,10,rung3_vorp_sequencing,5,4,59.911822284486185,55.28984635050464,4.621975933981554,13,True
2020-21,10,rung3_vorp_sequencing,5,5,56.050646021610916,46.83897621240904,9.211669809201876,13,True
2020-21,10,rung3_vorp_sequencing,5,6,49.51222657897132,39.36882079631563,10.143405782655694,13,True
2020-21,10,rung3_vorp_sequencing,5,7,42.599850407753266,44.43195251553542,-1.8321021077821522,13,True
2020-21,10,rung3_vorp_sequencing,6,0,47.26575740188012,41.27688625350274,5.988871148377396,13,True
2020-21,10,rung3_vorp_sequencing,6,1,67.27209226043142,63.076651686193415,4.195440574237998,13,True
2020-21,10,rung3_vorp_sequencing,6,2,73.5100416248235,68.95924359275747,4.550798032066027,13,True
